Time [s]	Pos_0_x [m]	Pos_0_y [m]	Pos_0_z [m]	Pos_x [m]	Pos_y [m]	Pos_z [m]	Force_x [N]	Force_y [N]	Force_z [N]
1.840000	0.610000	0.044782	0.612731	0.609953	0.040378	0.632515	0.000000	0.000000	8.376664
1.850000	0.610000	0.045214	0.612731	0.609951	0.040797	0.632644	0.000000	0.000000	8.422736
1.860000	0.610000	0.045647	0.612731	0.609950	0.041217	0.632772	0.000000	0.000000	8.468267
1.870000	0.610000	0.046081	0.612731	0.609948	0.041638	0.632899	0.000000	0.000000	8.513250
1.880000	0.610000	0.046517	0.612731	0.609947	0.042061	0.633024	0.000000	0.000000	8.557678
1.890000	0.610000	0.046953	0.612731	0.609945	0.042485	0.633148	0.000000	0.000000	8.601545
1.900000	0.610000	0.047391	0.612731	0.609944	0.042910	0.633271	0.000000	0.000000	8.644843
1.910000	0.610000	0.047829	0.612731	0.609942	0.043336	0.633393	0.000000	0.000000	8.687566
1.920000	0.610000	0.048269	0.612731	0.609941	0.043764	0.633513	0.000000	0.000000	8.729706
1.930000	0.610000	0.048710	0.612731	0.609939	0.044193	0.633632	0.000000	0.000000	8.771257
1.940000	0.610000	0.049152	0.612731	0.609937	0.044623	0.633750	0.000000	0.000000	8.812213
1.950000	0.610000	0.049595	0.612731	0.609936	0.045054	0.633867	0.000000	0.000000	8.852566
1.960000	0.610000	0.050039	0.612731	0.609934	0.045487	0.633982	0.000000	0.000000	8.892312
1.970000	0.610000	0.050483	0.612731	0.609933	0.045921	0.634095	0.000000	0.000000	8.931442
1.980000	0.610000	0.050929	0.612731	0.609931	0.046355	0.634208	0.000000	0.000000	8.969952
1.990000	0.610000	0.051376	0.612731	0.609930	0.046791	0.634319	0.000000	0.000000	9.007835
2.000000	0.610000	0.051824	0.612731	0.609928	0.047229	0.634428	0.000000	0.000000	9.045085
2.010000	0.610000	0.052272	0.612731	0.609927	0.047667	0.634536	0.000000	0.000000	9.081696
2.020000	0.610000	0.052722	0.612731	0.609925	0.048106	0.634643	0.000000	0.000000	9.117663
2.030000	0.610000	0.053172	0.612731	0.609924	0.048546	0.634748	0.000000	0.000000	9.152979
2.040000	0.610000	0.053624	0.612731	0.609922	0.048988	0.634851	0.000000	0.000000	9.187640
2.050000	0.610000	0.054076	0.612731	0.609921	0.049430	0.634953	0.000000	0.000000	9.221640
2.060000	0.610000	0.054529	0.612731	0.609920	0.049874	0.635054	0.000000	0.000000	9.254972
2.070000	0.610000	0.054982	0.612731	0.609918	0.050318	0.635153	0.000000	0.000000	9.287633
2.080000	0.610000	0.055437	0.612731	0.609917	0.050764	0.635250	0.000000	0.000000	9.319617
2.090000	0.610000	0.055892	0.612731	0.609915	0.051210	0.635346	0.000000	0.000000	9.350919
2.100000	0.610000	0.056348	0.612731	0.609914	0.051657	0.635440	0.000000	0.000000	9.381533
2.110000	0.610000	0.056805	0.612731	0.609912	0.052106	0.635532	0.000000	0.000000	9.411456
2.120000	0.610000	0.057263	0.612731	0.609911	0.052555	0.635623	0.000000	0.000000	9.440682
2.130000	0.610000	0.057721	0.612731	0.609909	0.053005	0.635713	0.000000	0.000000	9.469207
