Time [s]	Pos_0_x [m]	Pos_0_y [m]	Pos_0_z [m]	Pos_x [m]	Pos_y [m]	Pos_z [m]	Force_x [N]	Force_y [N]	Force_z [N]
2.280000	0.610000	0.058761	0.612731	0.609915	0.051529	0.627443	0.000000	0.000000	6.270549
2.290000	0.610000	0.059478	0.612731	0.609912	0.052204	0.627565	0.000000	0.000000	6.312660
2.300000	0.610000	0.060197	0.612731	0.609909	0.052883	0.627685	0.000000	0.000000	6.354210
2.310000	0.610000	0.060919	0.612731	0.609906	0.053566	0.627803	0.000000	0.000000	6.395195
2.320000	0.610000	0.061644	0.612731	0.609902	0.054253	0.627921	0.000000	0.000000	6.435613
2.330000	0.610000	0.062371	0.612731	0.609899	0.054944	0.628036	0.000000	0.000000	6.475461
2.340000	0.610000	0.063101	0.612731	0.609896	0.055639	0.628151	0.000000	0.000000	6.514738
2.350000	0.610000	0.063834	0.612731	0.609892	0.056338	0.628264	0.000000	0.000000	6.553441
2.360000	0.610000	0.064568	0.612731	0.609889	0.057039	0.628375	0.000000	0.000000	6.591571
2.370000	0.610000	0.065305	0.612731	0.609886	0.057745	0.628485	0.000000	0.000000	6.629126
2.380000	0.610000	0.066043	0.612731	0.609882	0.058453	0.628593	0.000000	0.000000	6.666107
2.390000	0.610000	0.066783	0.612731	0.609879	0.059165	0.628700	0.000000	0.000000	6.702513
2.400000	0.610000	0.067525	0.612731	0.609876	0.059879	0.628805	0.000000	0.000000	6.738345
2.410000	0.610000	0.068268	0.612731	0.609872	0.060597	0.628909	0.000000	0.000000	6.773604
2.420000	0.610000	0.069013	0.612731	0.609869	0.061317	0.629010	0.000000	0.000000	6.808292
2.430000	0.610000	0.069759	0.612731	0.609866	0.062041	0.629111	0.000000	0.000000	6.842410
2.440000	0.610000	0.070505	0.612731	0.609862	0.062766	0.629210	0.000000	0.000000	6.875960
2.450000	0.610000	0.071253	0.612731	0.609859	0.063495	0.629307	0.000000	0.000000	6.908945
2.460000	0.610000	0.072002	0.612731	0.609856	0.064225	0.629402	0.000000	0.000000	6.941368
2.470000	0.610000	0.072751	0.612731	0.609852	0.064958	0.629496	0.000000	0.000000	6.973232
2.480000	0.610000	0.073500	0.612731	0.609849	0.065692	0.629589	0.000000	0.000000	7.004539
2.490000	0.610000	0.074250	0.612731	0.609846	0.066429	0.629679	0.000000	0.000000	7.035293
2.500000	0.610000	0.075000	0.612731	0.609843	0.067167	0.629768	0.000000	0.000000	7.065500
2.510000	0.610000	0.075750	0.612731	0.609840	0.067907	0.629856	0.000000	0.000000	7.095161
2.520000	0.610000	0.076500	0.612731	0.609837	0.068648	0.629942	0.000000	0.000000	7.124282
2.530000	0.610000	0.077249	0.612731	0.609833	0.069391	0.630026	0.000000	0.000000	7.152868
2.540000	0.610000	0.077998	0.612731	0.609830	0.070134	0.630109	0.000000	0.000000	7.180922
2.550000	0.610000	0.078747	0.612731	0.609827	0.070880	0.630190	0.000000	0.000000	7.208451
2.560000	0.610000	0.079495	0.612731	0.609825	0.071625	0.630269	0.000000	0.000000	7.235459
2.570000	0.610000	0.080241	0.612731	0.609822	0.072372	0.630348	0.000000	0.000000	7.261951
2.580000	0.610000	0.080987	0.612731	0.609819	0.073119	0.630424	0.000000	0.000000	7.287933
2.590000	0.610000	0.081732	0.612731	0.609816	0.073867	0.630499	0.000000	0.000000	7.313411
2.600000	0.610000	0.082475	0.612731	0.609813	0.074614	0.630572	0.000000	0.000000	7.338390
2.610000	0.610000	0.083217	0.612731	0.609811	0.075363	0.630644	0.000000	0.000000	7.362877
2.620000	0.610000	0.083957	0.612731	0.609808	0.076110	0.630714	0.000000	0.000000	7.386876
2.630000	0.610000	0.084695	0.612731	0.609806	0.076859	0.630783	0.000000	0.000000	7.410395
2.640000	0.610000	0.085432	0.612731	0.609803	0.077606	0.630851	0.000000	0.000000	7.433439
2.650000	0.610000	0.086166	0.612731	0.609801	0.078354	0.630917	0.000000	0.000000	7.456015
2.660000	0.610000	0.086899	0.612731	0.609799	0.079100	0.630981	0.000000	0.000000	7.478130
2.670000	0.610000	0.087629	0.612731	0.609796	0.079847	0.631044	0.000000	0.000000	7.499788
2.680000	0.610000	0.088356	0.612731	0.609794	0.080591	0.631106	0.000000	0.000000	7.520998
2.690000	0.610000	0.089081	0.612731	0.609792	0.081336	0.631166	0.000000	0.000000	7.541765
2.700000	0.610000	0.089803	0.612731	0.609790	0.082079	0.631225	0.000000	0.000000	7.562096
2.710000	0.610000	0.090522	0.612731	0.609788	0.082821	0.631283	0.000000	0.000000	7.581998
